N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1500.0,QV 인버스 미국 IT TOP5 ETN(H),7865.0,110.0,+1.42%,0.0,52.0,7850.0,7865.0,7850.0
1501.0,TIGER 스페이스테크iSelect,10475.0,145.0,-1.37%,0.0,13948.0,10635.0,10640.0,10450.0
1502.0,에이리츠,3515.0,5.0,-0.14%,5000.0,1023.0,3600.0,3600.0,3515.0
1503.0,HANARO 글로벌탄소배출권선물ICE(합성),10800.0,55.0,+0.51%,0.0,5808.0,10845.0,10845.0,10745.0
1504.0,한투 FTSE100 ETN,15600.0,0.0,0.00%,0.0,0.0,15600.0,15600.0,15600.0
1505.0,SOL 의료기기소부장Fn,9420.0,155.0,-1.62%,0.0,111095.0,9600.0,9610.0,9420.0
1506.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),15535.0,570.0,+3.81%,0.0,2066.0,15250.0,15640.0,15250.0
1507.0,삼성 인버스 2X 항셍테크 ETN(H),7765.0,35.0,+0.45%,0.0,13139.0,7695.0,7990.0,7695.0
1508.0,한화우,32400.0,400.0,+1.25%,5000.0,949.0,31500.0,32400.0,31450.0
1509.0,일정실업,12900.0,0.0,0.00%,5000.0,0.0,0.0,0.0,0.0
1510.0,신한 인버스 2X 구리 선물 ETN,3095.0,10.0,-0.32%,0.0,1532.0,3085.0,3120.0,3070.0
1511.0,TIGER 차이나CSI300인버스(합성),9340.0,105.0,+1.14%,0.0,881.0,9200.0,9360.0,9200.0
1512.0,메리츠 레버리지 은 선물 ETN(H),15330.0,1120.0,+7.88%,0.0,5649.0,14945.0,15405.0,14890.0
1513.0,코오롱모빌리티그룹우,6240.0,60.0,-0.95%,500.0,2481.0,6260.0,6260.0,6120.0
1514.0,QV 레버리지 은 선물 ETN(H),15290.0,1135.0,+8.02%,0.0,26.0,14890.0,15290.0,14825.0
1515.0,TIGER 단기선진하이일드(합성 H),12545.0,5.0,+0.04%,0.0,774.0,12545.0,12545.0,12540.0
1516.0,KB 레버리지 KOSDAQ 150 선물 ETN,30075.0,750.0,-2.43%,0.0,303.0,30460.0,30460.0,29990.0
1517.0,대신 S&P 2X 천연가스 선물 ETN B,15000.0,1485.0,-9.01%,0.0,5345.0,16485.0,16485.0,15000.0
1518.0,ARIRANG 미국채30년액티브,46915.0,200.0,-0.42%,0.0,8156.0,47155.0,47155.0,46630.0
1519.0,KB 레버리지 항셍테크 선물 ETN(H) B,14865.0,5.0,-0.03%,0.0,219.0,15130.0,15130.0,14505.0
1520.0,신한 인버스 옥수수 선물 ETN(H),7420.0,125.0,+1.71%,0.0,15.0,7375.0,7420.0,7375.0
1521.0,태양금속우,4480.0,540.0,-10.76%,500.0,235207.0,4965.0,4965.0,4000.0
1522.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,9825.0,45.0,-0.46%,0.0,10276.0,9870.0,9870.0,9815.0
1523.0,KODEX 다우존스미국리츠(H),10900.0,10.0,+0.09%,0.0,2179.0,10920.0,10920.0,10890.0
1524.0,한투 레버리지 구리 선물 ETN,14715.0,0.0,0.00%,0.0,0.0,14715.0,14715.0,14715.0
1525.0,미래에셋 2X 미국채울트라30년 선물 ETN,7355.0,85.0,-1.14%,0.0,111.0,7345.0,7355.0,7340.0
1526.0,삼성 인버스 2X HSCEI ETN(H),14605.0,490.0,+3.47%,0.0,138576.0,14090.0,14615.0,14090.0
1527.0,미래에셋 천연가스 선물 ETN(H),2430.0,140.0,-5.45%,0.0,149072.0,2450.0,2460.0,2425.0
1528.0,KODEX Fn웹툰&드라마,4160.0,15.0,-0.36%,0.0,54923.0,4175.0,4190.0,4115.0
1529.0,하나 인버스 2X 옥수수 선물 ETN(H),14540.0,155.0,+1.08%,0.0,7.0,14390.0,14540.0,14390.0
1530.0,KOSEF 미국달러선물레버리지,12105.0,5.0,-0.04%,0.0,1503.0,12090.0,12155.0,12030.0
1531.0,신한 인버스 2X 코스피 200 선물 ETN,14505.0,430.0,+3.06%,0.0,36.0,14390.0,14505.0,14310.0
1532.0,ACE 글로벌메타버스테크액티브,9065.0,35.0,-0.38%,0.0,2086.0,9100.0,9120.0,9005.0
1533.0,KBSTAR 글로벌메타버스Moorgate,10000.0,0.0,0.00%,0.0,421.0,10000.0,10100.0,10000.0
1534.0,KOSEF 미국나스닥100(H),13175.0,65.0,-0.49%,0.0,6326.0,13200.0,13200.0,13145.0
1535.0,KOSEF 국고채10년레버리지,103510.0,355.0,+0.34%,0.0,312.0,103015.0,103510.0,102780.0
1536.0,KODEX 53-09 국고채액티브,9970.0,15.0,-0.15%,0.0,28444.0,9985.0,9985.0,9920.0
1537.0,신한 인버스 WTI원유 선물 ETN(H),2885.0,65.0,+2.30%,0.0,41203.0,2855.0,2885.0,2850.0
1538.0,TIMEFOLIO Korea플러스배당액티브,10910.0,40.0,-0.37%,0.0,22308.0,10950.0,11000.0,10900.0
1539.0,삼성 인버스 2X 구리 선물 ETN(H),2880.0,10.0,-0.35%,0.0,4741.0,2870.0,2900.0,2870.0
1540.0,삼성 인버스 2X 코스피200 선물 ETN,14400.0,45.0,+0.31%,0.0,3560.0,14375.0,14515.0,14225.0
1541.0,NPC우,2725.0,10.0,+0.37%,500.0,7971.0,2715.0,2750.0,2700.0
1542.0,코오롱우,13360.0,10.0,-0.07%,5000.0,221.0,13370.0,13390.0,13280.0
1543.0,QV S&P500 VIX S/T 선물 ETN D,7145.0,120.0,-1.65%,0.0,4547.0,7990.0,7990.0,7085.0
1544.0,KBSTAR 채권혼합,59400.0,175.0,-0.29%,0.0,1.0,59400.0,59400.0,59400.0
1545.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),95.0,5.0,+5.56%,0.0,5508780.0,90.0,95.0,90.0
1546.0,QV 인버스 레버리지 은 선물 ETN(H),14235.0,1060.0,-6.93%,0.0,1.0,14235.0,14235.0,14235.0
1547.0,메리츠 인버스 2X 은 선물 ETN(H),14215.0,1155.0,-7.51%,0.0,589.0,14655.0,14655.0,14055.0
1548.0,노루홀딩스우,58200.0,2700.0,-4.43%,500.0,3626.0,61000.0,61000.0,58000.0
1549.0,HANARO Fn K-게임,4410.0,65.0,+1.50%,0.0,49251.0,4360.0,4465.0,4350.0
1550.0,KODEX 미국나스닥100선물인버스(H),9690.0,60.0,+0.62%,0.0,55164.0,9650.0,9695.0,9650.0
1551.0,KB 레버리지 FANG 플러스 ETN(H),27975.0,95.0,-0.34%,0.0,879.0,27700.0,27980.0,27650.0
1552.0,TIGER AI코리아그로스액티브,11655.0,70.0,-0.60%,0.0,1245.0,11725.0,11740.0,11625.0
1553.0,대신 밀 선물 ETN(H),6975.0,20.0,-0.29%,0.0,2991.0,6995.0,6995.0,6940.0
1554.0,KBSTAR V&S셀렉트밸류채권혼합,11605.0,45.0,-0.39%,0.0,1031.0,11655.0,11655.0,11605.0
1555.0,KOSEF 코스닥150,6330.0,30.0,-0.47%,0.0,1016.0,6360.0,6385.0,6310.0
1556.0,TIGER K게임,7950.0,75.0,+0.95%,0.0,34167.0,7925.0,8050.0,7865.0
1557.0,솔루스첨단소재2우B,7340.0,20.0,-0.27%,100.0,1131.0,7360.0,7380.0,7270.0
1558.0,KODEX 보험,8130.0,30.0,+0.37%,0.0,29170.0,8070.0,8140.0,8045.0
1559.0,KODEX 미국S&P500산업재(합성),24050.0,60.0,+0.25%,0.0,433.0,24100.0,24160.0,23930.0
1560.0,ARIRANG 선진국MSCI(합성 H),10775.0,45.0,+0.42%,0.0,9973.0,10810.0,10920.0,10770.0
1561.0,삼성 인버스 HSCEI ETN(H),13770.0,0.0,0.00%,0.0,0.0,13770.0,13770.0,13770.0
1562.0,한진칼우,25500.0,350.0,+1.39%,2500.0,3125.0,24800.0,25600.0,24800.0
1563.0,메리츠 인버스 국채30년 ETN,13575.0,100.0,+0.74%,0.0,1.0,13575.0,13575.0,13575.0
1564.0,FOCUS ESG리더스,10005.0,0.0,0.00%,0.0,521.0,9990.0,10005.0,9990.0
1565.0,LX홀딩스1우,9200.0,50.0,-0.54%,1000.0,2014.0,9300.0,9300.0,9040.0
1566.0,메리츠 미국레버리지 인플레이션국채ETN(H),6700.0,20.0,-0.30%,0.0,500.0,6700.0,6700.0,6700.0
1567.0,ARIRANG 미국S&P500,11150.0,45.0,-0.40%,0.0,4391.0,11175.0,11180.0,11140.0
1568.0,삼성 레버리지 구리 선물 ETN(H),13360.0,50.0,+0.38%,0.0,421.0,13400.0,13425.0,13350.0
1569.0,HANARO 단기채권액티브,104915.0,0.0,0.00%,0.0,0.0,104915.0,104915.0,104915.0
1570.0,메리츠 레버리지 구리 선물 ETN(H),13320.0,0.0,0.00%,0.0,0.0,13320.0,13320.0,13320.0
1571.0,BNK 주주가치액티브,12070.0,25.0,+0.21%,0.0,26.0,12045.0,12105.0,12015.0
1572.0,메리츠 인버스 미국채30년 ETN(H),13275.0,65.0,+0.49%,0.0,2.0,13275.0,13275.0,13275.0
1573.0,ARIRANG 고배당주채권혼합,11045.0,15.0,-0.14%,0.0,7756.0,11040.0,11065.0,11035.0
1574.0,QV 레버리지 구리 선물 ETN(H),13225.0,0.0,0.00%,0.0,0.0,13225.0,13225.0,13225.0
1575.0,코오롱글로벌우,17850.0,190.0,+1.08%,5000.0,4397.0,17810.0,18350.0,17660.0
1576.0,하나 레버리지 구리 선물 ETN(H),13220.0,0.0,0.00%,0.0,0.0,13220.0,13220.0,13220.0
1577.0,KBSTAR 헬스케어채권혼합,11000.0,65.0,-0.59%,0.0,461.0,11060.0,11060.0,10995.0
1578.0,한투 인버스 플래티넘 선물 ETN,13110.0,180.0,-1.35%,0.0,160.0,13115.0,13115.0,13020.0
1579.0,ACE 미국다우존스리츠(합성 H),72690.0,25.0,-0.03%,0.0,74.0,72750.0,72750.0,72645.0
1580.0,KB 인버스 2X 밀 선물 ETN,26160.0,290.0,+1.12%,0.0,357.0,26640.0,26660.0,26160.0
1581.0,한투 레버리지 유로스탁스50 ETN(H) B,13070.0,0.0,0.00%,0.0,0.0,13070.0,13070.0,13070.0
1582.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,13065.0,215.0,+1.67%,0.0,1.0,13065.0,13065.0,13065.0
1583.0,유유제약1우,5760.0,200.0,-3.36%,1000.0,235663.0,6060.0,6100.0,5490.0
1584.0,KOSEF 미국S&P500,11855.0,50.0,-0.42%,0.0,248.0,11840.0,11885.0,11840.0
1585.0,KB 레버리지 KOSPI 200 선물 ETN,25930.0,155.0,-0.59%,0.0,2002.0,26055.0,26055.0,25870.0
1586.0,JW중외제약2우B,62900.0,200.0,+0.32%,2500.0,12.0,63500.0,63500.0,62300.0
1587.0,메리츠 인버스 미국채10년 ETN(H),12945.0,30.0,+0.23%,0.0,1.0,12945.0,12945.0,12945.0
1588.0,ARIRANG 우주항공&UAM iSelect,10350.0,85.0,-0.81%,0.0,9926.0,10435.0,10445.0,10320.0
1589.0,KODEX KRX300레버리지,12930.0,70.0,-0.54%,0.0,367.0,12910.0,13020.0,12880.0
1590.0,ACE 멕시코MSCI(합성),14360.0,5.0,+0.03%,0.0,1144.0,14740.0,14740.0,14330.0
1591.0,신한 인버스 금 선물 ETN(H),6415.0,45.0,-0.70%,0.0,4526.0,6430.0,6430.0,6390.0
1592.0,QV US 500 월간레버리지 ETN(H),25530.0,0.0,0.00%,0.0,0.0,25530.0,25530.0,25530.0
1593.0,TIGER 유로스탁스배당30,10620.0,130.0,+1.24%,0.0,3836.0,10555.0,10625.0,10530.0
1594.0,TIGER TSMC밸류체인FACTSET,11555.0,0.0,0.00%,0.0,2962.0,11570.0,11600.0,11550.0
1595.0,대신 S&P 인버스 WTI원유 선물 ETN,12660.0,330.0,+2.68%,0.0,103.0,12335.0,12660.0,12335.0
1596.0,신한 USD K200 선물 바이셀 ETN,6305.0,0.0,0.00%,0.0,0.0,6305.0,6305.0,6305.0
1597.0,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,12610.0,1510.0,-10.69%,0.0,8751.0,12875.0,12900.0,12590.0
1598.0,하나 블룸버그 2X 천연가스 선물 ETN(H) B,12570.0,1590.0,-11.23%,0.0,59512.0,12900.0,12910.0,12570.0
1599.0,TIMEFOLIO 미국나스닥100액티브,13930.0,70.0,-0.50%,0.0,11340.0,13995.0,13995.0,13875.0
1600.0,KODEX iShares미국투자등급회사채액티브,10140.0,20.0,-0.20%,0.0,47724.0,10165.0,10165.0,10095.0
1601.0,하나 S&P 레버리지 WTI원유 선물 ETN,12350.0,470.0,-3.67%,0.0,10606.0,12585.0,12585.0,12285.0
1602.0,한투 금 선물 ETN,12320.0,65.0,+0.53%,0.0,1.0,12320.0,12320.0,12320.0
1603.0,HANARO KOFR금리액티브(합성),102600.0,10.0,+0.01%,0.0,40.0,102605.0,102605.0,102600.0
1604.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),12300.0,0.0,0.00%,0.0,0.0,12300.0,12300.0,12300.0
1605.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,12295.0,500.0,-3.91%,0.0,32305.0,12535.0,12535.0,12230.0
1606.0,VITA MZ소비액티브,8195.0,30.0,-0.36%,0.0,25213.0,8245.0,8270.0,8195.0
1607.0,한투 S&P 유럽탄소배출권 선물 ETN(H),12290.0,0.0,0.00%,0.0,0.0,12290.0,12290.0,12290.0
1608.0,신한 달러인덱스 선물 ETN(H),12285.0,5.0,-0.04%,0.0,10.0,12285.0,12285.0,12285.0
1609.0,QV 블룸버그 2X WTI원유선물 ETN,12240.0,595.0,-4.64%,0.0,1869.0,12570.0,12570.0,12240.0
1610.0,TIGER LG그룹+펀더멘털,7910.0,15.0,-0.19%,0.0,10314.0,7940.0,7990.0,7890.0
1611.0,한투 인버스 은 선물 ETN,12180.0,0.0,0.00%,0.0,0.0,12180.0,12180.0,12180.0
1612.0,ARIRANG 미국다우존스고배당주(합성 H),14260.0,10.0,+0.07%,0.0,1061.0,14370.0,14370.0,14225.0
1613.0,ARIRANG Apple채권혼합Fn,10995.0,40.0,-0.36%,0.0,2875.0,11005.0,11040.0,10965.0
1614.0,ACE 주주환원가치주액티브,10965.0,0.0,0.00%,0.0,8.0,10965.0,10965.0,10965.0
1615.0,KODEX 에너지화학,15625.0,55.0,-0.35%,0.0,3365.0,15660.0,15910.0,15615.0
1616.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,11955.0,75.0,-0.62%,0.0,1.0,11955.0,11955.0,11955.0
1617.0,신한 인버스 구리 선물 ETN(H),5975.0,5.0,-0.08%,0.0,212.0,5960.0,5975.0,5960.0
1618.0,신한 FnGuide 폐기물처리 ETN,5965.0,0.0,0.00%,0.0,0.0,5965.0,5965.0,5965.0
1619.0,KODEX 운송,4405.0,5.0,+0.11%,0.0,17944.0,4400.0,4410.0,4355.0
1620.0,KODEX 200가치저변동,9910.0,5.0,-0.05%,0.0,388.0,9925.0,9925.0,9875.0
1621.0,대신 인버스 2X 철광석 선물 ETN(H),11820.0,145.0,+1.24%,0.0,2234.0,11830.0,11995.0,11675.0
1622.0,TIGER 글로벌자원생산기업(합성 H),14770.0,30.0,+0.20%,0.0,1004.0,14820.0,14900.0,14770.0
1623.0,삼성 인버스 항셍테크 ETN(H),11805.0,155.0,+1.33%,0.0,36.0,11800.0,11805.0,11800.0
1624.0,KOSEF 미국달러선물인버스2X,5915.0,15.0,+0.25%,0.0,2058.0,5895.0,5920.0,5870.0
1625.0,ACE 글로벌브랜드TOP10블룸버그,12375.0,20.0,-0.16%,0.0,931.0,12390.0,12400.0,12335.0
1626.0,히어로즈 25-09 미국채권(AA-이상)액티브,48900.0,110.0,-0.22%,0.0,18680.0,49010.0,49020.0,48760.0
1627.0,신한 인버스 콩 선물 ETN(H),5865.0,135.0,+2.36%,0.0,462.0,5810.0,5865.0,5810.0
1628.0,FOCUS AI코리아액티브,11725.0,95.0,-0.80%,0.0,88.0,11820.0,11820.0,11720.0
1629.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),11675.0,500.0,-4.11%,0.0,11881.0,11940.0,11940.0,11625.0
1630.0,KB S&P 레버리지 WTI원유 선물 ETN(H),11645.0,495.0,-4.08%,0.0,15339.0,11905.0,11905.0,11570.0
1631.0,미래에셋 인도네시아 Top5 ETN,11585.0,275.0,+2.43%,0.0,737.0,11345.0,11600.0,11320.0
1632.0,KOSEF 고배당,8905.0,5.0,+0.06%,0.0,3524.0,8900.0,8940.0,8880.0
1633.0,메리츠 인버스 2X 국채10년 ETN,11535.0,25.0,+0.22%,0.0,115.0,11535.0,11535.0,11535.0
1634.0,삼성 인버스 코스피 200 선물 ETN,11425.0,65.0,+0.57%,0.0,280.0,11375.0,11430.0,11330.0
1635.0,ACE 미국빅테크TOP7 Plus레버리지(합성),10370.0,250.0,-2.35%,0.0,104218.0,10365.0,10420.0,10345.0
1636.0,한투 레버리지 베트남 VN30 선물 ETN(H),11400.0,20.0,+0.18%,0.0,7807.0,11400.0,11445.0,11370.0
1637.0,TIGER 200 금융,6330.0,30.0,-0.47%,0.0,5735.0,6275.0,6375.0,6275.0
1638.0,QV S&P500 버퍼10% 3월 ETN(H),11350.0,0.0,0.00%,0.0,0.0,11350.0,11350.0,11350.0
1639.0,한투 인버스 베트남 VN30 선물 ETN(H),11350.0,0.0,0.00%,0.0,0.0,11350.0,11350.0,11350.0
1640.0,삼성 나스닥 100 ETN(H),11345.0,75.0,-0.66%,0.0,77.0,11370.0,11370.0,11345.0
1641.0,KODEX 구리선물(H),6640.0,20.0,+0.30%,0.0,3838.0,6660.0,6660.0,6625.0
1642.0,한투 인버스 금 선물 ETN,11250.0,175.0,-1.53%,0.0,204.0,11350.0,11350.0,11250.0
1643.0,QV S&P500 버퍼10% 6월 ETN(H),11235.0,0.0,0.00%,0.0,0.0,11235.0,11235.0,11235.0
1644.0,TIGER 글로벌사이버보안INDXX,10370.0,45.0,+0.44%,0.0,3588.0,10470.0,10505.0,10335.0
1645.0,메리츠 인버스 구리 선물 ETN(H),11175.0,0.0,0.00%,0.0,0.0,11175.0,11175.0,11175.0
1646.0,한투 S&P 인버스 2X 엔달러 선물 ETN(H),11170.0,65.0,-0.58%,0.0,2.0,11180.0,11180.0,11170.0
1647.0,파워 코스피100,25380.0,110.0,-0.43%,0.0,73.0,25490.0,25490.0,25240.0
1648.0,TIGER 일본반도체FACTSET,11140.0,60.0,+0.54%,0.0,18062.0,11090.0,11240.0,10995.0
1649.0,KBSTAR 미국반도체NYSE(H),11140.0,70.0,-0.62%,0.0,117259.0,11220.0,11220.0,11100.0
1650.0,SOL KRX300,15900.0,5.0,-0.03%,0.0,2.0,15900.0,15900.0,15900.0
1651.0,삼성 인버스 구리 선물 ETN(H),11115.0,0.0,0.00%,0.0,0.0,11115.0,11115.0,11115.0
1652.0,메리츠 인버스 국채10년 ETN,11090.0,35.0,+0.32%,0.0,1.0,11090.0,11090.0,11090.0
1653.0,HANARO CD금리액티브(합성),100195.0,25.0,+0.02%,0.0,77.0,100195.0,100195.0,100195.0
1654.0,JW중외제약우,32850.0,250.0,-0.76%,2500.0,116.0,32800.0,33000.0,32500.0
1655.0,TIGER KRX300,15710.0,140.0,-0.88%,0.0,173.0,15820.0,15860.0,15710.0
1656.0,한투 인버스 2X 일본 엔선물 ETN,10950.0,35.0,-0.32%,0.0,99.0,11075.0,11075.0,10910.0
1657.0,KB 인버스 2X 항셍테크 선물 ETN,10930.0,0.0,0.00%,0.0,2526.0,10695.0,11235.0,10695.0
1658.0,메리츠 레버리지 국채5년 ETN,10920.0,15.0,-0.14%,0.0,2.0,10920.0,10920.0,10920.0
1659.0,삼성 금 선물 ETN(H),10905.0,95.0,+0.88%,0.0,39.0,10865.0,10905.0,10865.0
1660.0,메리츠 금 선물 ETN(H),10900.0,80.0,+0.74%,0.0,2132.0,10855.0,10925.0,10855.0
1661.0,삼성 인버스 2X 은 선물 ETN(H),1090.0,80.0,-6.84%,0.0,373932.0,1115.0,1115.0,1065.0
1662.0,KODEX MSCI KOREA ESG유니버설,9895.0,30.0,-0.30%,0.0,21.0,9925.0,9925.0,9895.0
1663.0,KBSTAR 중국MSCI China(H),7495.0,100.0,-1.32%,0.0,3681.0,7595.0,7620.0,7480.0
1664.0,KOSEF 물가채KIS,108615.0,30.0,+0.03%,0.0,197.0,108610.0,108620.0,108415.0
1665.0,KBSTAR 미국반도체NYSE,10815.0,50.0,-0.46%,0.0,115766.0,10865.0,10865.0,10790.0
1666.0,KODEX 미국S&P500금융,11370.0,125.0,+1.11%,0.0,2550.0,11335.0,11380.0,11310.0
1667.0,삼성 레버리지 항셍테크 ETN(H),1800.0,0.0,0.00%,0.0,186359.0,1810.0,1815.0,1750.0
1668.0,신한 인버스 Russell 2000 ETN,10800.0,0.0,0.00%,0.0,0.0,10800.0,10800.0,10800.0
1669.0,ACE 미국IT인터넷S&P(합성 H),13500.0,160.0,-1.17%,0.0,995.0,13650.0,13650.0,13500.0
1670.0,KB 레버리지 금 선물 ETN(H),21545.0,390.0,+1.84%,0.0,1373.0,21290.0,21545.0,21290.0
1671.0,KODEX 코스닥글로벌,9785.0,125.0,-1.26%,0.0,471.0,9920.0,9920.0,9785.0
1672.0,신한 인버스 2X 미국달러 선물 ETN,5370.0,15.0,-0.28%,0.0,177.0,5405.0,5405.0,5370.0
1673.0,메리츠 KAP 인버스 2X 일본 엔화 ETN,21430.0,395.0,-1.81%,0.0,22.0,21600.0,21635.0,21400.0
1674.0,삼성 인버스 China A50 선물 ETN(H),10715.0,125.0,+1.18%,0.0,114.0,10590.0,10755.0,10590.0
1675.0,대신 인버스 3X 국채10년 ETN,21405.0,145.0,+0.68%,0.0,33.0,21405.0,21405.0,21405.0
1676.0,TIMEFOLIO 이노베이션액티브,8225.0,25.0,+0.30%,0.0,1248.0,8290.0,8320.0,8225.0
1677.0,메리츠 국채5년 ETN,10685.0,0.0,0.00%,0.0,0.0,10685.0,10685.0,10685.0
1678.0,KB 레버리지 콩 선물 ETN,21350.0,750.0,-3.39%,0.0,4.0,21405.0,21405.0,21350.0
1679.0,SOL 24-06 국고채액티브,103505.0,0.0,0.00%,0.0,320.0,103485.0,103505.0,103485.0
1680.0,메리츠 레버리지 국채3년 ETN,10640.0,5.0,-0.05%,0.0,2.0,10640.0,10640.0,10640.0
1681.0,KB KRX ESG Eco ETN,10595.0,50.0,-0.47%,0.0,2.0,10630.0,10630.0,10595.0
1682.0,신한 FnGuide 메타버스 ETN,5280.0,0.0,0.00%,0.0,1.0,5280.0,5280.0,5280.0
1683.0,삼성 S&P500 ETN,10550.0,15.0,-0.14%,0.0,2.0,10560.0,10560.0,10550.0
1684.0,KODEX 미국S&P바이오(합성),20840.0,235.0,+1.14%,0.0,3765.0,20800.0,20865.0,20750.0
1685.0,메리츠 국채3년 ETN,10535.0,0.0,0.00%,0.0,0.0,10535.0,10535.0,10535.0
1686.0,KODEX 미국S&P500테크놀로지,10500.0,20.0,-0.19%,0.0,13144.0,10520.0,10540.0,10405.0
1687.0,KODEX 기계장비,6175.0,20.0,+0.32%,0.0,3605.0,6185.0,6225.0,6120.0
1688.0,메리츠 인버스 3X 국채10년 ETN,20925.0,155.0,+0.75%,0.0,1.0,20925.0,20925.0,20925.0
1689.0,대신 인버스 국채10년 ETN,10460.0,80.0,+0.77%,0.0,1.0,10460.0,10460.0,10460.0
1690.0,KBSTAR KRX300,16080.0,85.0,-0.53%,0.0,421.0,16145.0,16180.0,16080.0
1691.0,KODEX 미국S&P500통신서비스,10440.0,40.0,-0.38%,0.0,1148.0,10425.0,10485.0,10425.0
1692.0,QV S&P500 버퍼10% 12월 ETN(H),10440.0,0.0,0.00%,0.0,0.0,10440.0,10440.0,10440.0
1693.0,하나 iSelect-WG 탄소중립 ESG ETN,10425.0,0.0,0.00%,0.0,0.0,10425.0,10425.0,10425.0
1694.0,KODEX 필수소비재,6505.0,10.0,+0.15%,0.0,1147.0,6495.0,6555.0,6495.0
1695.0,신한 S&P 레버리지 유로 선물 ETN(H),10375.0,75.0,+0.73%,0.0,1.0,10375.0,10375.0,10375.0
1696.0,넥센우,2880.0,20.0,-0.69%,500.0,189.0,2905.0,2905.0,2880.0
1697.0,KBSTAR 미국장기국채선물레버리지(합성 H),5760.0,50.0,-0.86%,0.0,5139.0,5795.0,5795.0,5720.0
1698.0,ACE 미국S&P500채권혼합액티브,10360.0,30.0,-0.29%,0.0,18741.0,10400.0,10400.0,10330.0
1699.0,KB 인버스 2X 구리 선물 ETN(H),20670.0,100.0,-0.48%,0.0,4.0,20670.0,20670.0,20670.0
1700.0,TIGER 200 철강소재,8895.0,30.0,-0.34%,0.0,10221.0,8870.0,8900.0,8845.0
1701.0,한화갤러리아우,3545.0,5.0,-0.14%,500.0,3612.0,3570.0,3570.0,3545.0
1702.0,신한 S&P 유로 선물 ETN(H),10295.0,0.0,0.00%,0.0,0.0,10295.0,10295.0,10295.0
1703.0,메리츠 인버스 3X 국채5년 ETN,20550.0,55.0,+0.27%,0.0,2.0,20550.0,20550.0,20550.0
1704.0,메리츠 대표 농산물 선물 ETN(H),10270.0,135.0,-1.30%,0.0,136.0,10315.0,10315.0,10235.0
1705.0,메리츠 3X 레버리지 국채3년 ETN,20475.0,35.0,-0.17%,0.0,55.0,20500.0,20500.0,20475.0
1706.0,메리츠 KAP 인버스 2X 중국 위안화 ETN,20470.0,70.0,+0.34%,0.0,44.0,20450.0,20470.0,20450.0
1707.0,한투 은 선물 ETN,10205.0,310.0,+3.13%,0.0,9.0,10190.0,10205.0,10190.0
1708.0,대덕1우,8410.0,120.0,+1.45%,500.0,48355.0,8340.0,9580.0,8320.0
1709.0,ARIRANG 일본반도체소부장Solactive,10705.0,80.0,-0.74%,0.0,4420.0,10705.0,10780.0,10690.0
1710.0,KODEX KTOP30,16945.0,155.0,-0.91%,0.0,46.0,17100.0,17145.0,16945.0
1711.0,TIGER 로우볼,11535.0,15.0,+0.13%,0.0,25.0,11535.0,11535.0,11535.0
1712.0,KBSTAR 미국달러SOFR금리액티브(합성),10145.0,15.0,+0.15%,0.0,1819.0,10130.0,10160.0,10110.0
1713.0,신한 S&P 인버스 유로 선물 ETN(H),10135.0,200.0,-1.94%,0.0,53.0,10335.0,10335.0,10135.0
1714.0,KBSTAR 국채30년레버리지KAP(합성),17625.0,75.0,-0.42%,0.0,10856.0,17465.0,17625.0,17445.0
1715.0,TIGER 은행,6580.0,45.0,-0.68%,0.0,13028.0,6625.0,6635.0,6565.0
1716.0,ACE 미국달러단기채권액티브,10115.0,5.0,-0.05%,0.0,4248.0,10120.0,10135.0,10080.0
1717.0,KBSTAR 미국고정배당우선증권ICE TR,9610.0,0.0,0.00%,0.0,1853.0,9590.0,9635.0,9500.0
1718.0,메리츠 인버스 3X 국채3년 ETN,20150.0,25.0,+0.12%,0.0,2.0,20150.0,20150.0,20150.0
1719.0,TIGER 일본TOPIX(합성 H),20120.0,120.0,-0.59%,0.0,152.0,20115.0,20235.0,20115.0
1720.0,KODEX iShares미국하이일드액티브,10005.0,10.0,-0.10%,0.0,240202.0,10015.0,10025.0,9980.0
1721.0,KODEX Fn K-뉴딜디지털플러스,8330.0,55.0,-0.66%,0.0,165.0,8410.0,8445.0,8300.0
1722.0,TIGER 한중반도체(합성),11745.0,95.0,+0.82%,0.0,53.0,11650.0,11745.0,11645.0
1723.0,신한 S&P 인버스 2X 유로 선물 ETN(H),9980.0,80.0,-0.80%,0.0,22.0,10060.0,10060.0,9980.0
1724.0,메리츠 인버스 국채5년 ETN,9980.0,20.0,+0.20%,0.0,1.0,9980.0,9980.0,9980.0
1725.0,KODEX 33-06 국고채액티브,9965.0,5.0,-0.05%,0.0,14619.0,9965.0,9975.0,9940.0
1726.0,메리츠 3X 레버리지 국채5년 ETN,19915.0,45.0,-0.23%,0.0,2.0,19915.0,19915.0,19915.0
